Name	Start	End
polyA	100	122
polyA	100	122
polyA	100	122
polyA	100	122
polyA	100	122
polyA	100	122
polyA	100	122
polyA	100	122
polyA	100	122
polyA	100	122
polyA	100	122
polyA	100	122
polyA	100	122
polyA	100	122
polyA	100	122
polyA	100	122
polyA	100	122
polyA	100	122
polyA	100	122
polyA	100	122
polyA	100	122
polyA	100	123
polyA	100	123
polyA	100	123
polyA	100	123
polyA	100	123
polyA	100	123
polyA	100	123
polyA	100	123
polyA	100	123
polyA	100	123
polyA	100	123
polyA	100	123
polyA	100	123
polyA	100	123
polyA	100	123
polyA	100	123
polyA	100	123
polyA	100	123
polyA	100	123
polyA	100	123
polyA	100	123
polyA	100	123
polyA	100	124
polyA	100	124
polyA	100	124
polyA	100	124
polyA	100	124
polyA	100	124
polyA	100	124
polyA	100	124
polyA	100	124
polyA	100	124
polyA	100	124
polyA	100	124
polyA	100	124
polyA	100	124
polyA	100	124
polyA	100	124
polyA	100	124
polyA	100	124
polyA	100	124
polyA	100	124
polyA	100	124
polyA	100	124
polyA	100	124
polyA	100	125
polyA	100	125
polyA	100	125
polyA	100	125
polyA	100	125
polyA	100	125
polyA	100	125
polyA	100	125
polyA	100	125
polyA	100	125
polyA	100	125
polyA	100	125
polyA	100	125
polyA	100	125
polyA	100	125
polyA	100	125
polyA	100	125
polyA	100	125
polyA	100	125
polyA	100	125
polyA	100	125
polyA	100	125
polyA	100	125
polyA	100	125
polyA	100	126
polyA	100	126
polyA	100	126
polyA	100	126
polyA	100	126
polyA	100	126
polyA	100	126
polyA	100	126
polyA	100	126
polyA	100	126
polyA	100	126
polyA	100	126
polyA	100	126
polyA	100	126
polyA	100	126
polyA	100	126
polyA	100	126
polyA	100	126
polyA	100	126
polyA	100	126
polyA	100	126
polyA	100	126
polyA	100	126
polyA	100	126
polyA	100	126
polyA	100	127
polyA	100	127
polyA	100	127
polyA	100	127
polyA	100	127
polyA	100	127
polyA	100	127
polyA	100	127
polyA	100	127
polyA	100	127
polyA	100	127
polyA	100	127
polyA	100	127
polyA	100	127
polyA	100	127
polyA	100	127
polyA	100	127
polyA	100	127
polyA	100	127
polyA	100	127
polyA	100	127
polyA	100	127
polyA	100	127
polyA	100	127
polyA	100	127
polyA	100	127
polyA	100	128
polyA	100	128
polyA	100	128
polyA	100	128
polyA	100	128
polyA	100	128
polyA	100	128
polyA	100	128
polyA	100	128
polyA	100	128
polyA	100	128
polyA	100	128
polyA	100	128
polyA	100	128
polyA	100	128
polyA	100	128
polyA	100	128
polyA	100	128
polyA	100	128
polyA	100	128
polyA	100	128
polyA	100	128
polyA	100	128
polyA	100	128
polyA	100	128
polyA	100	128
polyA	100	128
polyA	100	129
polyA	100	129
polyA	100	129
polyA	100	129
polyA	100	129
polyA	100	129
polyA	100	129
polyA	100	129
polyA	100	129
polyA	100	129
polyA	100	129
polyA	100	129
polyA	100	129
polyA	100	129
polyA	100	129
polyA	100	129
polyA	100	129
polyA	100	129
polyA	100	129
polyA	100	129
polyA	100	129
polyA	100	129
polyA	100	129
polyA	100	129
polyA	100	129
polyA	100	129
polyA	100	129
polyA	100	129
polyA	101	108
polyA	101	108
polyA	101	108
polyA	101	108
polyA	101	108
polyA	101	108
polyA	101	109
polyA	101	109
polyA	101	109
polyA	101	109
polyA	101	109
polyA	101	109
polyA	101	109
polyA	101	110
polyA	101	110
polyA	101	110
polyA	101	110
polyA	101	110
polyA	101	110
polyA	101	110
polyA	101	110
polyA	101	111
polyA	101	111
polyA	101	111
polyA	101	111
polyA	101	111
polyA	101	111
polyA	101	111
polyA	101	111
polyA	101	111
polyA	101	112
polyA	101	112
polyA	101	112
polyA	101	112
polyA	101	112
polyA	101	112
polyA	101	112
polyA	101	112
polyA	101	112
polyA	101	112
polyA	101	113
polyA	101	113
polyA	101	113
polyA	101	113
polyA	101	113
polyA	101	113
polyA	101	113
polyA	101	113
polyA	101	113
polyA	101	113
polyA	101	113
polyA	101	114
polyA	101	114
polyA	101	114
polyA	101	114
polyA	101	114
polyA	101	114
polyA	101	114
polyA	101	114
polyA	101	114
polyA	101	114
polyA	101	114
polyA	101	114
polyA	101	115
polyA	101	115
polyA	101	115
polyA	101	115
polyA	101	115
polyA	101	115
polyA	101	115
polyA	101	115
polyA	101	115
polyA	101	115
polyA	101	115
polyA	101	115
polyA	101	115
polyA	101	116
polyA	101	116
polyA	101	116
polyA	101	116
polyA	101	116
polyA	101	116
polyA	101	116
polyA	101	116
polyA	101	116
polyA	101	116
polyA	101	116
polyA	101	116
polyA	101	116
polyA	101	116
polyA	101	117
polyA	101	117
polyA	101	117
polyA	101	117
polyA	101	117
polyA	101	117
polyA	101	117
polyA	101	117
polyA	101	117
polyA	101	117
polyA	101	117
polyA	101	117
polyA	101	117
polyA	101	117
polyA	101	117
polyA	101	118
polyA	101	118
polyA	101	118
polyA	101	118
polyA	101	118
polyA	101	118
polyA	101	118
polyA	101	118
polyA	101	118
polyA	101	118
polyA	101	118
polyA	101	118
polyA	101	118
polyA	101	118
polyA	101	118
polyA	101	118
polyA	101	119
polyA	101	119
polyA	101	119
polyA	101	119
polyA	101	119
polyA	101	119
polyA	101	119
polyA	101	119
polyA	101	119
polyA	101	119
polyA	101	119
polyA	101	119
polyA	101	119
polyA	101	119
polyA	101	119
polyA	101	119
polyA	101	119
polyA	101	120
polyA	101	120
polyA	101	120
polyA	101	120
polyA	101	120
polyA	101	120
polyA	101	120
polyA	101	120
polyA	101	120
polyA	101	120
polyA	101	120
polyA	101	120
polyA	101	120
polyA	101	120
polyA	101	120
polyA	101	120
polyA	101	120
polyA	101	120
polyA	101	121
polyA	101	121
polyA	101	121
polyA	101	121
polyA	101	121
polyA	101	121
polyA	101	121
polyA	101	121
polyA	101	121
polyA	101	121
polyA	101	121
polyA	101	121
polyA	101	121
polyA	101	121
polyA	101	121
polyA	101	121
polyA	101	121
polyA	101	121
polyA	101	121
polyA	101	122
polyA	101	122
polyA	101	122
polyA	101	122
polyA	101	122
polyA	101	122
polyA	101	122
polyA	101	122
polyA	101	122
polyA	101	122
polyA	101	122
polyA	101	122
polyA	101	122
polyA	101	122
polyA	101	122
polyA	101	122
polyA	101	122
polyA	101	122
polyA	101	122
polyA	101	122
polyA	101	123
polyA	101	123
polyA	101	123
polyA	101	123
polyA	101	123
polyA	101	123
polyA	101	123
polyA	101	123
polyA	101	123
polyA	101	123
polyA	101	123
polyA	101	123
polyA	101	123
polyA	101	123
polyA	101	123
polyA	101	123
polyA	101	123
polyA	101	123
polyA	101	123
polyA	101	123
polyA	101	123
polyA	101	124
polyA	101	124
polyA	101	124
polyA	101	124
polyA	101	124
polyA	101	124
polyA	101	124
polyA	101	124
polyA	101	124
polyA	101	124
polyA	101	124
polyA	101	124
polyA	101	124
polyA	101	124
polyA	101	124
polyA	101	124
polyA	101	124
polyA	101	124
polyA	101	124
polyA	101	124
polyA	101	124
polyA	101	124
polyA	101	125
polyA	101	125
polyA	101	125
polyA	101	125
polyA	101	125
polyA	101	125
polyA	101	125
polyA	101	125
polyA	101	125
polyA	101	125
polyA	101	125
polyA	101	125
polyA	101	125
polyA	101	125
polyA	101	125
polyA	101	125
polyA	101	125
polyA	101	125
polyA	101	125
polyA	101	125
polyA	101	125
polyA	101	125
polyA	101	125
polyA	101	126
polyA	101	126
polyA	101	126
polyA	101	126
polyA	101	126
polyA	101	126
polyA	101	126
polyA	101	126
polyA	101	126
polyA	101	126
polyA	101	126
polyA	101	126
polyA	101	126
polyA	101	126
polyA	101	126
polyA	101	126
polyA	101	126
polyA	101	126
polyA	101	126
polyA	101	126
polyA	101	126
polyA	101	126
polyA	101	126
polyA	101	126
polyA	101	127
polyA	101	127
polyA	101	127
polyA	101	127
polyA	101	127
polyA	101	127
polyA	101	127
polyA	101	127
polyA	101	127
polyA	101	127
polyA	101	127
polyA	101	127
polyA	101	127
polyA	101	127
polyA	101	127
polyA	101	127
polyA	101	127
polyA	101	127
polyA	101	127
polyA	101	127
polyA	101	127
polyA	101	127
polyA	101	127
polyA	101	127
polyA	101	127
polyA	101	128
polyA	101	128
polyA	101	128
polyA	101	128
polyA	101	128
polyA	101	128
polyA	101	128
polyA	101	128
polyA	101	128
polyA	101	128
polyA	101	128
polyA	101	128
polyA	101	128
polyA	101	128
polyA	101	128
polyA	101	128
polyA	101	128
polyA	101	128
polyA	101	128
polyA	101	128
polyA	101	128
polyA	101	128
polyA	101	128
polyA	101	128
polyA	101	128
polyA	101	128
polyA	101	129
polyA	101	129
polyA	101	129
polyA	101	129
polyA	101	129
polyA	101	129
polyA	101	129
polyA	101	129
polyA	101	129
polyA	101	129
polyA	101	129
polyA	101	129
polyA	101	129
polyA	101	129
polyA	101	129
polyA	101	129
polyA	101	129
polyA	101	129
polyA	101	129
polyA	101	129
polyA	101	129
polyA	101	129
polyA	101	129
polyA	101	129
polyA	101	129
polyA	101	129
polyA	101	129
polyA	102	109
polyA	102	109
polyA	102	109
polyA	102	109
polyA	102	109
polyA	102	109
polyA	102	110
polyA	102	110
polyA	102	110
polyA	102	110
polyA	102	110
polyA	102	110
polyA	102	110
polyA	102	111
polyA	102	111
polyA	102	111
polyA	102	111
polyA	102	111
polyA	102	111
polyA	102	111
polyA	102	111
polyA	102	112
polyA	102	112
polyA	102	112
polyA	102	112
polyA	102	112
polyA	102	112
polyA	102	112
polyA	102	112
polyA	102	112
polyA	102	113
polyA	102	113
polyA	102	113
polyA	102	113
polyA	102	113
polyA	102	113
polyA	102	113
polyA	102	113
polyA	102	113
polyA	102	113
polyA	102	114
polyA	102	114
polyA	102	114
polyA	102	114
polyA	102	114
polyA	102	114
polyA	102	114
polyA	102	114
polyA	102	114
polyA	102	114
polyA	102	114
polyA	102	115
polyA	102	115
polyA	102	115
polyA	102	115
polyA	102	115
polyA	102	115
polyA	102	115
polyA	102	115
polyA	102	115
polyA	102	115
polyA	102	115
polyA	102	115
polyA	102	116
polyA	102	116
polyA	102	116
polyA	102	116
polyA	102	116
polyA	102	116
polyA	102	116
polyA	102	116
polyA	102	116
polyA	102	116
polyA	102	116
polyA	102	116
polyA	102	116
polyA	102	117
polyA	102	117
polyA	102	117
polyA	102	117
polyA	102	117
polyA	102	117
polyA	102	117
polyA	102	117
polyA	102	117
polyA	102	117
polyA	102	117
polyA	102	117
polyA	102	117
polyA	102	117
polyA	102	118
polyA	102	118
polyA	102	118
polyA	102	118
polyA	102	118
polyA	102	118
polyA	102	118
polyA	102	118
polyA	102	118
polyA	102	118
polyA	102	118
polyA	102	118
polyA	102	118
polyA	102	118
polyA	102	118
polyA	102	119
polyA	102	119
polyA	102	119
polyA	102	119
polyA	102	119
polyA	102	119
polyA	102	119
polyA	102	119
polyA	102	119
polyA	102	119
polyA	102	119
polyA	102	119
polyA	102	119
polyA	102	119
polyA	102	119
polyA	102	119
polyA	102	120
polyA	102	120
polyA	102	120
polyA	102	120
polyA	102	120
polyA	102	120
polyA	102	120
polyA	102	120
polyA	102	120
polyA	102	120
polyA	102	120
polyA	102	120
polyA	102	120
polyA	102	120
polyA	102	120
polyA	102	120
polyA	102	120
polyA	102	121
polyA	102	121
polyA	102	121
polyA	102	121
polyA	102	121
polyA	102	121
polyA	102	121
polyA	102	121
polyA	102	121
polyA	102	121
polyA	102	121
polyA	102	121
polyA	102	121
polyA	102	121
polyA	102	121
polyA	102	121
polyA	102	121
polyA	102	121
polyA	102	122
polyA	102	122
polyA	102	122
polyA	102	122
polyA	102	122
polyA	102	122
polyA	102	122
polyA	102	122
polyA	102	122
polyA	102	122
polyA	102	122
polyA	102	122
polyA	102	122
polyA	102	122
polyA	102	122
polyA	102	122
polyA	102	122
polyA	102	122
polyA	102	122
polyA	102	123
polyA	102	123
polyA	102	123
polyA	102	123
polyA	102	123
polyA	102	123
polyA	102	123
polyA	102	123
polyA	102	123
polyA	102	123
polyA	102	123
polyA	102	123
polyA	102	123
polyA	102	123
polyA	102	123
polyA	102	123
polyA	102	123
polyA	102	123
polyA	102	123
polyA	102	123
polyA	102	124
polyA	102	124
polyA	102	124
polyA	102	124
polyA	102	124
polyA	102	124
polyA	102	124
polyA	102	124
polyA	102	124
polyA	102	124
polyA	102	124
polyA	102	124
polyA	102	124
polyA	102	124
polyA	102	124
polyA	102	124
polyA	102	124
polyA	102	124
polyA	102	124
polyA	102	124
polyA	102	124
polyA	102	125
polyA	102	125
polyA	102	125
polyA	102	125
polyA	102	125
polyA	102	125
polyA	102	125
polyA	102	125
polyA	102	125
polyA	102	125
polyA	102	125
polyA	102	125
polyA	102	125
polyA	102	125
polyA	102	125
polyA	102	125
polyA	102	125
polyA	102	125
polyA	102	125
polyA	102	125
polyA	102	125
polyA	102	125
polyA	102	126
polyA	102	126
polyA	102	126
polyA	102	126
polyA	102	126
polyA	102	126
polyA	102	126
polyA	102	126
polyA	102	126
polyA	102	126
polyA	102	126
polyA	102	126
polyA	102	126
polyA	102	126
polyA	102	126
polyA	102	126
polyA	102	126
polyA	102	126
polyA	102	126
polyA	102	126
polyA	102	126
polyA	102	126
polyA	102	126
polyA	102	127
polyA	102	127
polyA	102	127
polyA	102	127
polyA	102	127
polyA	102	127
polyA	102	127
polyA	102	127
polyA	102	127
polyA	102	127
polyA	102	127
polyA	102	127
polyA	102	127
polyA	102	127
polyA	102	127
polyA	102	127
polyA	102	127
polyA	102	127
polyA	102	127
polyA	102	127
polyA	102	127
polyA	102	127
polyA	102	127
polyA	102	127
polyA	102	128
polyA	102	128
polyA	102	128
polyA	102	128
polyA	102	128
polyA	102	128
polyA	102	128
polyA	102	128
polyA	102	128
polyA	102	128
polyA	102	128
polyA	102	128
polyA	102	128
polyA	102	128
polyA	102	128
polyA	102	128
polyA	102	128
polyA	102	128
polyA	102	128
polyA	102	128
polyA	102	128
polyA	102	128
polyA	102	128
polyA	102	128
polyA	102	128
polyA	102	129
polyA	102	129
polyA	102	129
polyA	102	129
polyA	102	129
polyA	102	129
polyA	102	129
polyA	102	129
polyA	102	129
polyA	102	129
polyA	102	129
polyA	102	129
polyA	102	129
polyA	102	129
polyA	102	129
polyA	102	129
polyA	102	129
polyA	102	129
polyA	102	129
polyA	102	129
polyA	102	129
polyA	102	129
polyA	102	129
polyA	102	129
polyA	102	129
polyA	102	129
polyA	103	110
polyA	103	110
polyA	103	110
polyA	103	110
polyA	103	110
polyA	103	110
polyA	103	111
polyA	103	111
polyA	103	111
polyA	103	111
polyA	103	111
polyA	103	111
polyA	103	111
polyA	103	112
polyA	103	112
polyA	103	112
polyA	103	112
polyA	103	112
polyA	103	112
polyA	103	112
polyA	103	112
polyA	103	113
polyA	103	113
polyA	103	113
polyA	103	113
polyA	103	113
polyA	103	113
polyA	103	113
polyA	103	113
polyA	103	113
polyA	103	114
polyA	103	114
polyA	103	114
polyA	103	114
polyA	103	114
polyA	103	114
polyA	103	114
polyA	103	114
polyA	103	114
polyA	103	114
polyA	103	115
polyA	103	115
polyA	103	115
polyA	103	115
polyA	103	115
polyA	103	115
polyA	103	115
polyA	103	115
polyA	103	115
polyA	103	115
polyA	103	115
polyA	103	116
polyA	103	116
polyA	103	116
polyA	103	116
polyA	103	116
polyA	103	116
polyA	103	116
polyA	103	116
polyA	103	116
polyA	103	116
polyA	103	116
polyA	103	116
polyA	103	117
polyA	103	117
polyA	103	117
polyA	103	117
polyA	103	117
polyA	103	117
polyA	103	117
polyA	103	117
polyA	103	117
polyA	103	117
polyA	103	117
polyA	103	117
polyA	103	117
polyA	103	118
polyA	103	118
polyA	103	118
polyA	103	118
polyA	103	118
polyA	103	118
polyA	103	118
polyA	103	118
polyA	103	118
polyA	103	118
polyA	103	118
polyA	103	118
polyA	103	118
polyA	103	118
polyA	103	119
polyA	103	119
polyA	103	119
polyA	103	119
polyA	103	119
polyA	103	119
polyA	103	119
polyA	103	119
polyA	103	119
polyA	103	119
polyA	103	119
polyA	103	119
polyA	103	119
polyA	103	119
polyA	103	119
polyA	103	120
polyA	103	120
polyA	103	120
polyA	103	120
polyA	103	120
polyA	103	120
polyA	103	120
polyA	103	120
polyA	103	120
polyA	103	120
polyA	103	120
polyA	103	120
polyA	103	120
polyA	103	120
polyA	103	120
polyA	103	120
polyA	103	121
polyA	103	121
polyA	103	121
polyA	103	121
polyA	103	121
polyA	103	121
polyA	103	121
polyA	103	121
polyA	103	121
polyA	103	121
polyA	103	121
polyA	103	121
polyA	103	121
polyA	103	121
polyA	103	121
polyA	103	121
polyA	103	121
polyA	103	122
polyA	103	122
polyA	103	122
polyA	103	122
polyA	103	122
polyA	103	122
polyA	103	122
polyA	103	122
polyA	103	122
polyA	103	122
polyA	103	122
polyA	103	122
polyA	103	122
polyA	103	122
polyA	103	122
polyA	103	122
polyA	103	122
polyA	103	122
polyA	103	123
polyA	103	123
polyA	103	123
polyA	103	123
polyA	103	123
polyA	103	123
polyA	103	123
polyA	103	123
polyA	103	123
polyA	103	123
polyA	103	123
polyA	103	123
polyA	103	123
polyA	103	123
polyA	103	123
polyA	103	123
polyA	103	123
polyA	103	123
polyA	103	123
polyA	103	124
polyA	103	124
polyA	103	124
polyA	103	124
polyA	103	124
polyA	103	124
polyA	103	124
polyA	103	124
polyA	103	124
polyA	103	124
polyA	103	124
polyA	103	124
polyA	103	124
polyA	103	124
polyA	103	124
polyA	103	124
polyA	103	124
polyA	103	124
polyA	103	124
polyA	103	124
polyA	103	125
polyA	103	125
polyA	103	125
polyA	103	125
polyA	103	125
polyA	103	125
polyA	103	125
polyA	103	125
polyA	103	125
polyA	103	125
polyA	103	125
polyA	103	125
polyA	103	125
polyA	103	125
polyA	103	125
polyA	103	125
polyA	103	125
polyA	103	125
polyA	103	125
polyA	103	125
polyA	103	125
polyA	103	126
polyA	103	126
polyA	103	126
polyA	103	126
polyA	103	126
polyA	103	126
polyA	103	126
polyA	103	126
polyA	103	126
polyA	103	126
polyA	103	126
polyA	103	126
polyA	103	126
polyA	103	126
polyA	103	126
polyA	103	126
polyA	103	126
polyA	103	126
polyA	103	126
polyA	103	126
polyA	103	126
polyA	103	126
polyA	103	127
polyA	103	127
polyA	103	127
polyA	103	127
polyA	103	127
polyA	103	127
polyA	103	127
polyA	103	127
polyA	103	127
polyA	103	127
polyA	103	127
polyA	103	127
polyA	103	127
polyA	103	127
polyA	103	127
polyA	103	127
polyA	103	127
polyA	103	127
polyA	103	127
polyA	103	127
polyA	103	127
polyA	103	127
polyA	103	127
polyA	103	128
polyA	103	128
polyA	103	128
polyA	103	128
polyA	103	128
polyA	103	128
polyA	103	128
polyA	103	128
polyA	103	128
polyA	103	128
polyA	103	128
polyA	103	128
polyA	103	128
polyA	103	128
polyA	103	128
polyA	103	128
polyA	103	128
polyA	103	128
polyA	103	128
polyA	103	128
polyA	103	128
polyA	103	128
polyA	103	128
polyA	103	128
polyA	103	129
polyA	103	129
polyA	103	129
polyA	103	129
polyA	103	129
polyA	103	129
polyA	103	129
polyA	103	129
polyA	103	129
polyA	103	129
polyA	103	129
polyA	103	129
polyA	103	129
polyA	103	129
polyA	103	129
polyA	103	129
polyA	103	129
polyA	103	129
polyA	103	129
polyA	103	129
polyA	103	129
polyA	103	129
polyA	103	129
polyA	103	129
polyA	103	129
polyA	104	111
polyA	104	111
polyA	104	111
polyA	104	111
polyA	104	111
polyA	104	111
polyA	104	112
polyA	104	112
polyA	104	112
polyA	104	112
polyA	104	112
polyA	104	112
polyA	104	112
polyA	104	113
polyA	104	113
polyA	104	113
polyA	104	113
polyA	104	113
polyA	104	113
polyA	104	113
polyA	104	113
polyA	104	114
polyA	104	114
polyA	104	114
polyA	104	114
polyA	104	114
polyA	104	114
polyA	104	114
polyA	104	114
polyA	104	114
polyA	104	115
polyA	104	115
polyA	104	115
polyA	104	115
polyA	104	115
polyA	104	115
polyA	104	115
polyA	104	115
polyA	104	115
polyA	104	115
polyA	104	116
polyA	104	116
polyA	104	116
polyA	104	116
polyA	104	116
polyA	104	116
polyA	104	116
polyA	104	116
polyA	104	116
polyA	104	116
polyA	104	116
polyA	104	117
polyA	104	117
polyA	104	117
polyA	104	117
polyA	104	117
polyA	104	117
polyA	104	117
polyA	104	117
polyA	104	117
polyA	104	117
polyA	104	117
polyA	104	117
polyA	104	118
polyA	104	118
polyA	104	118
polyA	104	118
polyA	104	118
polyA	104	118
polyA	104	118
polyA	104	118
polyA	104	118
polyA	104	118
polyA	104	118
polyA	104	118
polyA	104	118
polyA	104	119
polyA	104	119
polyA	104	119
polyA	104	119
polyA	104	119
polyA	104	119
polyA	104	119
polyA	104	119
polyA	104	119
polyA	104	119
polyA	104	119
polyA	104	119
polyA	104	119
polyA	104	119
polyA	104	120
polyA	104	120
polyA	104	120
polyA	104	120
polyA	104	120
polyA	104	120
polyA	104	120
polyA	104	120
polyA	104	120
polyA	104	120
polyA	104	120
polyA	104	120
polyA	104	120
polyA	104	120
polyA	104	120
polyA	104	121
polyA	104	121
polyA	104	121
polyA	104	121
polyA	104	121
polyA	104	121
polyA	104	121
polyA	104	121
polyA	104	121
polyA	104	121
polyA	104	121
polyA	104	121
polyA	104	121
polyA	104	121
polyA	104	121
polyA	104	121
polyA	104	122
polyA	104	122
polyA	104	122
polyA	104	122
polyA	104	122
polyA	104	122
polyA	104	122
polyA	104	122
polyA	104	122
polyA	104	122
polyA	104	122
polyA	104	122
polyA	104	122
polyA	104	122
polyA	104	122
polyA	104	122
polyA	104	122
polyA	104	123
polyA	104	123
polyA	104	123
polyA	104	123
polyA	104	123
polyA	104	123
polyA	104	123
polyA	104	123
polyA	104	123
polyA	104	123
polyA	104	123
polyA	104	123
polyA	104	123
polyA	104	123
polyA	104	123
polyA	104	123
polyA	104	123
polyA	104	123
polyA	104	124
polyA	104	124
polyA	104	124
polyA	104	124
polyA	104	124
polyA	104	124
polyA	104	124
polyA	104	124
polyA	104	124
polyA	104	124
polyA	104	124
polyA	104	124
polyA	104	124
polyA	104	124
polyA	104	124
polyA	104	124
polyA	104	124
polyA	104	124
polyA	104	124
polyA	104	125
polyA	104	125
polyA	104	125
polyA	104	125
polyA	104	125
polyA	104	125
polyA	104	125
polyA	104	125
polyA	104	125
polyA	104	125
polyA	104	125
polyA	104	125
polyA	104	125
polyA	104	125
polyA	104	125
polyA	104	125
polyA	104	125
polyA	104	125
polyA	104	125
polyA	104	125
polyA	104	126
polyA	104	126
polyA	104	126
polyA	104	126
polyA	104	126
polyA	104	126
polyA	104	126
polyA	104	126
polyA	104	126
polyA	104	126
polyA	104	126
polyA	104	126
polyA	104	126
polyA	104	126
polyA	104	126
polyA	104	126
polyA	104	126
polyA	104	126
polyA	104	126
polyA	104	126
polyA	104	126
polyA	104	127
polyA	104	127
polyA	104	127
polyA	104	127
polyA	104	127
polyA	104	127
polyA	104	127
polyA	104	127
polyA	104	127
polyA	104	127
polyA	104	127
polyA	104	127
polyA	104	127
polyA	104	127
polyA	104	127
polyA	104	127
polyA	104	127
polyA	104	127
polyA	104	127
polyA	104	127
polyA	104	127
polyA	104	127
polyA	104	128
polyA	104	128
polyA	104	128
polyA	104	128
polyA	104	128
polyA	104	128
polyA	104	128
polyA	104	128
polyA	104	128
polyA	104	128
polyA	104	128
polyA	104	128
polyA	104	128
polyA	104	128
polyA	104	128
polyA	104	128
polyA	104	128
polyA	104	128
polyA	104	128
polyA	104	128
polyA	104	128
polyA	104	128
polyA	104	128
polyA	104	129
polyA	104	129
polyA	104	129
polyA	104	129
polyA	104	129
polyA	104	129
polyA	104	129
polyA	104	129
polyA	104	129
polyA	104	129
polyA	104	129
polyA	104	129
polyA	104	129
polyA	104	129
polyA	104	129
polyA	104	129
polyA	104	129
polyA	104	129
polyA	104	129
polyA	104	129
polyA	104	129
polyA	104	129
polyA	104	129
polyA	104	129
polyA	105	112
polyA	105	112
polyA	105	112
polyA	105	112
polyA	105	112
polyA	105	112
polyA	105	113
polyA	105	113
polyA	105	113
polyA	105	113
polyA	105	113
polyA	105	113
polyA	105	113
polyA	105	114
polyA	105	114
polyA	105	114
polyA	105	114
polyA	105	114
polyA	105	114
polyA	105	114
polyA	105	114
polyA	105	115
polyA	105	115
polyA	105	115
polyA	105	115
polyA	105	115
polyA	105	115
polyA	105	115
polyA	105	115
polyA	105	115
polyA	105	116
polyA	105	116
polyA	105	116
polyA	105	116
polyA	105	116
polyA	105	116
polyA	105	116
polyA	105	116
polyA	105	116
polyA	105	116
polyA	105	117
polyA	105	117
polyA	105	117
polyA	105	117
polyA	105	117
polyA	105	117
polyA	105	117
polyA	105	117
polyA	105	117
polyA	105	117
polyA	105	117
polyA	105	118
polyA	105	118
polyA	105	118
polyA	105	118
polyA	105	118
polyA	105	118
polyA	105	118
polyA	105	118
polyA	105	118
polyA	105	118
polyA	105	118
polyA	105	118
polyA	105	119
polyA	105	119
polyA	105	119
polyA	105	119
polyA	105	119
polyA	105	119
polyA	105	119
polyA	105	119
polyA	105	119
polyA	105	119
polyA	105	119
polyA	105	119
polyA	105	119
polyA	105	120
polyA	105	120
polyA	105	120
polyA	105	120
polyA	105	120
polyA	105	120
polyA	105	120
polyA	105	120
polyA	105	120
polyA	105	120
polyA	105	120
polyA	105	120
polyA	105	120
polyA	105	120
polyA	105	121
polyA	105	121
polyA	105	121
polyA	105	121
polyA	105	121
polyA	105	121
polyA	105	121
polyA	105	121
polyA	105	121
polyA	105	121
polyA	105	121
polyA	105	121
polyA	105	121
polyA	105	121
polyA	105	121
polyA	105	122
polyA	105	122
polyA	105	122
polyA	105	122
polyA	105	122
polyA	105	122
polyA	105	122
polyA	105	122
polyA	105	122
polyA	105	122
polyA	105	122
polyA	105	122
polyA	105	122
polyA	105	122
polyA	105	122
polyA	105	122
polyA	105	123
polyA	105	123
polyA	105	123
polyA	105	123
polyA	105	123
polyA	105	123
polyA	105	123
polyA	105	123
polyA	105	123
polyA	105	123
polyA	105	123
polyA	105	123
polyA	105	123
polyA	105	123
polyA	105	123
polyA	105	123
polyA	105	123
polyA	105	124
polyA	105	124
polyA	105	124
polyA	105	124
polyA	105	124
polyA	105	124
polyA	105	124
polyA	105	124
polyA	105	124
polyA	105	124
polyA	105	124
polyA	105	124
polyA	105	124
polyA	105	124
polyA	105	124
polyA	105	124
polyA	105	124
polyA	105	124
polyA	105	125
polyA	105	125
polyA	105	125
polyA	105	125
polyA	105	125
polyA	105	125
polyA	105	125
polyA	105	125
polyA	105	125
polyA	105	125
polyA	105	125
polyA	105	125
polyA	105	125
polyA	105	125
polyA	105	125
polyA	105	125
polyA	105	125
polyA	105	125
polyA	105	125
polyA	105	126
polyA	105	126
polyA	105	126
polyA	105	126
polyA	105	126
polyA	105	126
polyA	105	126
polyA	105	126
polyA	105	126
polyA	105	126
polyA	105	126
polyA	105	126
polyA	105	126
polyA	105	126
polyA	105	126
polyA	105	126
polyA	105	126
polyA	105	126
polyA	105	126
polyA	105	126
polyA	105	127
polyA	105	127
polyA	105	127
polyA	105	127
polyA	105	127
polyA	105	127
polyA	105	127
polyA	105	127
polyA	105	127
polyA	105	127
polyA	105	127
polyA	105	127
polyA	105	127
polyA	105	127
polyA	105	127
polyA	105	127
polyA	105	127
polyA	105	127
polyA	105	127
polyA	105	127
polyA	105	127
polyA	105	128
polyA	105	128
polyA	105	128
polyA	105	128
polyA	105	128
polyA	105	128
polyA	105	128
polyA	105	128
polyA	105	128
polyA	105	128
polyA	105	128
polyA	105	128
polyA	105	128
polyA	105	128
polyA	105	128
polyA	105	128
polyA	105	128
polyA	105	128
polyA	105	128
polyA	105	128
polyA	105	128
polyA	105	128
polyA	105	129
polyA	105	129
polyA	105	129
polyA	105	129
polyA	105	129
polyA	105	129
polyA	105	129
polyA	105	129
polyA	105	129
polyA	105	129
polyA	105	129
polyA	105	129
polyA	105	129
polyA	105	129
polyA	105	129
polyA	105	129
polyA	105	129
polyA	105	129
polyA	105	129
polyA	105	129
polyA	105	129
